ITERATIONS,VM1 Mean Wait,VM1 Wait Interval Width,VM1 Mean Throughput,VM1 Throughput Interval Width,S3 Mean Wait,S3 Wait Interval Width,S3 Mean Throughput,S3 Throughput Interval Width,VM2CPU Mean Wait,VM2CPU Wait Interval Width,VM2CPU Mean Throughput,VM2CPU Throughput Interval Width,VM2Band Mean Wait,VM2Band Wait Interval Width,VM2Band Mean Throughput,VM2Band Throughput Interval Width,System Mean Wait,System Wait Interval Width,System Mean Throughput,System Throughput Interval Width
7900.0,0.16340600649535167,0.002423534466953499,6.151475086398667,0.03219833668104891,0.119913725519236,6.313871209786124E-4,4.17887438495634,0.02722180998742107,0.22431167700247623,0.0033659376286252493,4.432858963827395,0.025863923247137457,0.4502119779423499,0.009363370644808949,2.2125027580967407,0.017638268056696244,0.20605912344877458,0.0018846778751557916,6.999479864673036,0.02805059703977798
8000.0,0.1621114799827803,0.002102257474821849,6.15267944572552,0.03169350161395328,0.1199583701802975,6.386050260398291E-4,4.179826204045082,0.026934641865095473,0.22487418721556152,0.003476935223147867,4.431619570027626,0.027537259248608156,0.4529717384487405,0.010926064133173746,2.2102949245636827,0.01888842026164907,0.20608184080058572,0.002019192395106226,6.998061754723649,0.027140936307078044
8100.0,0.16308897505939557,0.0022686641022776916,6.149209351117516,0.03423425641153884,0.1200480533145465,6.856598984263069E-4,4.178054250146697,0.025690349209529863,0.2247102267608058,0.0037025928120032626,4.431659517170559,0.02908692252319052,0.45467325196269237,0.010111383466074719,2.212036387128731,0.020103778396552256,0.20666145205066583,0.001954878994937191,6.998147748452033,0.030929412911914776
8200.0,0.1628913071581928,0.002160024061380313,6.150329014672144,0.03163885052944649,0.12005999984036259,6.684440335152594E-4,4.179722033020162,0.02396100856320805,0.2258215452412068,0.003921767717198938,4.433838854811809,0.02670612249405264,0.45160822557597285,0.009209751386757802,2.2124981345327073,0.017010593575580955,0.20645764091519775,0.001825154190182351,7.000660665046888,0.027638421442332885
8300.0,0.16405866996140553,0.002082972792254941,6.151850649884992,0.03248137147796105,0.12004327621612718,6.440501232103531E-4,4.183250757748245,0.02764832442169181,0.2249722915215164,0.0035316961703104294,4.433778050537282,0.027559684342173332,0.45548495953508195,0.009753247660237042,2.2111131347213617,0.018123535075426984,0.20712500947022086,0.00179439627838384,7.0015994339825,0.028718456766713165
8400.0,0.16254600115799495,0.0019051718871733346,6.149674106923173,0.0336965837087837,0.11996954071671508,6.486615652607815E-4,4.182827528321679,0.025990767303866593,0.22518545793810205,0.003943037663272089,4.432843918970208,0.025621484098690587,0.4503958758768356,0.008766664169411159,2.209599374266036,0.01871701941144232,0.20592646310737533,0.0018419597144541018,6.998941146545226,0.027981836367411042
8500.0,0.16423716109205067,0.002206069255108538,6.150987981200092,0.032575625852889346,0.1199620001822209,6.147776222655766E-4,4.184226723101528,0.02639025707862928,0.2267783935996258,0.003697503611393465,4.433884379358061,0.02461201112455482,0.45502773059869184,0.00877967833562821,2.2105334166031065,0.016446645585773023,0.20754690783859198,0.0018219929906730878,7.001237373765853,0.028538559797570633
8600.0,0.16354610204311965,0.002145645115432222,6.153431728199269,0.03348475699261417,0.11995093103026994,6.342761630091258E-4,4.184075849673646,0.024401328910666455,0.22731844706234763,0.003490523782102066,4.435492109060621,0.024042155355601436,0.449242405363435,0.008380160852834443,2.2111843751529183,0.016636666734243983,0.20669469942031848,0.0015930525715916587,7.003896706680869,0.028117540012538456
8700.0,0.16361866083570978,0.0019646976872720184,6.152489066942959,0.031450381181682516,0.11996359742562795,6.003520067375999E-4,4.1851090421585795,0.025835215808431417,0.2271981209778914,0.0037132016706993218,4.436728347939918,0.024933452704847068,0.45350601487249476,0.009542778166052208,2.2106491214246455,0.018054242303224066,0.2072717666799244,0.001842493133923523,7.0028503663639565,0.02805476831406792
8800.0,0.16290310080261905,0.002204344945490232,6.152111587250854,0.030628310073184627,0.12001831228724903,6.154421249764475E-4,4.184678265248017,0.02503517090800052,0.22734371236559694,0.003740770966588794,4.435474370116592,0.02511062410716031,0.4519540694529571,0.009465257212402762,2.210837369353116,0.016602595794608606,0.20683391040423854,0.001851838975781938,7.002555536563123,0.026333294917300316
8900.0,0.16282055480285376,0.0020124297785486934,6.155751705260452,0.032029153334452984,0.11999555970952051,6.319406259018066E-4,4.187277157660107,0.027893377672820806,0.2280265053687313,0.0033395328099930137,4.4382269591726855,0.025496362858996258,0.45161623959701164,0.009546211603202839,2.2133512839696223,0.018092697962057213,0.20694477783587115,0.001971537103024523,7.0047508059699695,0.027487258156954936
9000.0,0.16359708378482568,0.0021527019446122516,6.1540629638517625,0.033863310698996334,0.11995826932271815,6.195414728663999E-4,4.1866540475396,0.025901817415411584,0.226463103485438,0.003500320272691884,4.4363545357269185,0.0254445524937613,0.4540630971371588,0.008623711280377953,2.212146532073086,0.016987516049334375,0.2071167862726864,0.0018644871561533266,7.004094302917047,0.029600011044100604
9100.0,0.1642875587509923,0.002277734932437663,6.152652392209669,0.03154726268951916,0.11995792446074863,6.459425077311778E-4,4.184683966816739,0.027058526808876063,0.22676068277550365,0.003416323298921838,4.436613647721257,0.025686074096093425,0.45353070750597574,0.008561846961274077,2.212387599514294,0.016807738458549413,0.20738352642082047,0.0018437682113675378,7.002866336000115,0.027153788915494526
9200.0,0.16268817221499862,0.0021628622423293235,6.151056375129072,0.03212843020761139,0.11998573432112083,5.946571527002915E-4,4.182617113291692,0.02649102781401258,0.22599226936480576,0.0035209499507925,4.433619847674382,0.025858622299085195,0.44889137273359037,0.008776460206919414,2.209262301623775,0.016167916481278282,0.20597621203428598,0.0017292281862352438,6.9992567887731445,0.02781877275002117
9300.0,0.16294423269106093,0.00216243524810285,6.152374606290626,0.031687404787935344,0.11994001155453478,6.517547270965445E-4,4.1827312335890605,0.026693701716853296,0.2252396222193694,0.0034331830625759637,4.436193547895759,0.02703458228351702,0.45424407818697693,0.008077055095719219,2.211988609403524,0.017408926537896708,0.2065836613872116,0.0016043786256010727,7.002717375230465,0.02863882163339141
9400.0,0.16371935437342816,0.002235560394628995,6.150408049684715,0.03150949706326168,0.12000040607501286,6.123392335225768E-4,4.17975560383745,0.02694387236091549,0.22759512388857603,0.0037752639924690965,4.433624740466533,0.027035226740562152,0.4513646654732042,0.00942382780881132,2.2117628495738257,0.017459258617937217,0.2071597681162832,0.0018777277181301,7.003499227430179,0.02870685169676969
9500.0,0.16302685694774705,0.001827022010254714,6.14931779594969,0.030555413334096386,0.12001430609010444,6.007145490343401E-4,4.178935394783195,0.02531939705103017,0.2250770805762686,0.003581514497395553,4.4323069106622475,0.02544138433310336,0.44699117017143464,0.008263372677368524,2.211635429441442,0.01701852858976977,0.20565704395958642,0.001787400214604633,7.0017093931277765,0.027092857318669582
9600.0,0.1642065164307796,0.0020718707314903795,6.150780583077366,0.03193403469620773,0.12002298213823641,5.985796128593118E-4,4.181149265070378,0.026324417851765272,0.22619915831226414,0.003488070210790537,4.435213178976017,0.02478235641414911,0.4528803396440717,0.007785420102410549,2.2111890071068148,0.01647170876678403,0.20713795350788222,0.0015846344040828671,7.005176250677894,0.029048467072548677
9700.0,0.16362729987359156,0.002132486630756546,6.1482443771360815,0.031645326611362476,0.11999274739269973,5.89564367495981E-4,4.179553406899345,0.026260228548450826,0.2239163255174567,0.003582261974962926,4.433729220856849,0.02490027315578874,0.4535108503032356,0.008839393926916423,2.211822751911273,0.016445756256572103,0.20645333516054648,0.001903352952167086,7.003066181417085,0.02791048759821391
9800.0,0.16221286334334123,0.0020024635046549935,6.151776499057305,0.031854844782092225,0.12007609425964699,5.955500515477258E-4,4.181397829174569,0.02523487082801875,0.22677958870699075,0.003480785005784645,4.435195304306635,0.02336366714311146,0.4517483911020095,0.008094742372385673,2.213581707298082,0.015672779366904872,0.20645593243428179,0.001593051008046675,7.005568098072808,0.02751910879216385
9900.0,0.1631345935096902,0.0019407545178462557,6.15219659708406,0.0307531090541641,0.1200748099312559,6.554414132973074E-4,4.181170289169662,0.025441388001223083,0.22498275545771904,0.0032762633786078362,4.434512640718401,0.024199278258138907,0.4553639763142048,0.00934679939012523,2.2104996035565216,0.01637220703561629,0.2067718958934082,0.0017358468161822827,7.003348959423342,0.028233529687070942
10000.0,0.16279501189098453,0.0021403399369591103,6.151307375280205,0.030977833444714237,0.12004422709737723,6.420492132935009E-4,4.179517523289662,0.025782124846769717,0.226361580519574,0.0036034023383226537,4.4326736003881,0.025303751759502915,0.4516096415876553,0.007868268760089586,2.2105348447352045,0.016115113989950497,0.2065104120893652,0.0016889592661246493,7.003920203296888,0.02692333269107987
